brand_name,inn_raw,full_text,strength
VESSEL,,VESSEL 600UL Sol.Inj. Bt 10/2ml,2ml
VETIRA,,VETIRA 250mg Comp.Pell. Bt 60,250mg
VETIRA,,VETIRA 500mg Comp.Pell. Bt 60,500mg
VETIRA,,VETIRA 750mg Comp.Pell. Bt 60,750mg
VFEND,,VFEND 200mg Pdre.P.Sol.P.Perf. Bt 1Fl,200mg
VFEND,F,VFEND 40mg/ml Pdre.P.Susp.Or. Bt 1Fl/45gr (F),40mg
VIADIS,,VIADIS 100mg Comp. Bt 4,100mg
VIADIS,,VIADIS 25mg Comp.Pell. Bt 4,25mg
VIADIS,,VIADIS 50mg Comp.Pell. Bt 4,50mg
VIAGRA,,VIAGRA 100mg Comp.Pell. Bt 4,100mg
VIAGRA,,VIAGRA 25mg Comp.Pell. Bt 4,25mg
VIAGRA,,VIAGRA 50mg Comp.Pell. Bt 4,50mg
VIALEBEX,F,VIALEBEX 20% 200mg/ml Sol.Inj.P.Perf. Fl 50ml (F),200mg
VIAMAX,,VIAMAX 100mg Comp.Pell. Bt 4,100mg
VIAMAX,,VIAMAX 100mg Comp.Pell. Bt 8,100mg
VIAMAX,,VIAMAX 50mg Comp.Pell. Bt 4,50mg
VIAMAX,,VIAMAX 50mg Comp.Pell. Bt 8,50mg
VIATEC,,VIATEC 100mg Comp.Pell. Bt 4,100mg
VIATEC,,VIATEC 100mg Comp.Pell. Bt 8,100mg
VIATEC,,VIATEC 25mg Comp.Pell. Bt 4,25mg
VIATEC,,VIATEC 25mg Comp.Pell. Bt 8,25mg
VIATEC,,VIATEC 50mg Comp.Pell. Bt 4,50mg
VIATEC,,VIATEC 50mg Comp.Pell. Bt 8,50mg
VIAXON,,VIAXON 50mg Comp.Effervesc.Séc. Bt 1Tb/8,50mg
VIBRA,,VIBRA 200 200mg Comp.Séc. Bt 8,200mg
VIBRA,,VIBRA N 100mg Comp.Séc. Bt 10,100mg
VICTOZA,F,VICTOZA 6mg/ml Sol.Inj. Bt 2Stylos /3ml (F),6mg
VIDAZA,,VIDAZA 25mg/ml Pdre.P.Susp.Inj. Bt 1Fl/100mg,25mg
VIGASPIR,,VIGASPIR Comp. Bt 20,N/A
VILDA,,VILDA 50mg Comp. Bt 30,50mg
VILDAMET,,VILDAMET 50mg/1000mg Comp.Pell. Bt 60,50mg
VILDYNE,,VILDYNE 50mg Comp. Bt 30,50mg
VILDYNE,,VILDYNE 50mg Comp. Bt 60,50mg
VIRGAN,,VIRGAN 1.5mg/gr Gel.Opht. Tb 5gr,5mg
VISANNE,,VISANNE 2mg Comp. Bt 28,2mg
VISIODIS,,VISIODIS 0.01% Collyre Fl 10ml,10ml
VISIPAQUE,,VISIPAQUE 320mg/ml Sol.Inj. Bt 10/100ml,320mg
VISIPAQUE,,VISIPAQUE 320mg/ml Sol.Inj. Bt 10/50ml,320mg
VISSEN,,VISSEN 10mg Comp.Pell. Bt 30,10mg
VISSEN,,VISSEN 10mg Comp.Pell. Bt 90,10mg
VISSEN,,VISSEN 20mg Comp.Pell. Bt 30,20mg
VISSEN,,VISSEN 20mg Comp.Pell. Bt 90,20mg
VISSEN,,VISSEN 5mg Comp.Pell. Bt 30,5mg
VISSEN,,VISSEN 5mg Comp.Pell. Bt 90,5mg
VITA,,VITA B/12 1000µg/ml Sol.Inj. IM Bt 4Amp./1ml,1000µg
VITA,,VITA D3 200 000UI/ml Sol.Inj. IM et Orale Bt 1Amp./1ml,000UI
VITABACT,,VITABACT 0.05% Collyre Fl 10ml,10ml
VITACHOLINE,,VITACHOLINE 1.5 1.5mg Gél. Bt 30,5mg
VITACHOLINE,,VITACHOLINE 3 3mg Gél. Bt 30,3mg
VITACHOLINE,,VITACHOLINE 4.5 4.5mg Gél. Bt 30,5mg
VITACHOLINE,,VITACHOLINE 6 6mg Gél. Bt 30,6mg
VITALIS,,VITALIS 20mg Comp.Pell.Séc. Bt 4,20mg
VITAMIN,,VITAMIN E 100 100mg Caps.Molle Bt 50,100mg
VITAMIN,,VITAMIN E 200 200mg Caps.Molle Bt 60,200mg
VITAMINE,F,VITAMINE A FAURE Collyre Fl 10ml (F),10ml
VITAMINE,,VITAMINE A-CREME 1MUI% Crème.Derm.Tb 30gr,30g
VITAMINE,,VITAMINE B1 100mg Sol.Inj. Bt 4/2ml,100mg
VITAMINE,,VITAMINE B1 100mg Sol.Inj. Bt 50/2ml,100mg
VITAMINE,,VITAMINE B12 1000 1000µg Sol.Inj. Bt 4/1ml,1000µg
VITAMINE,,VITAMINE B12 1000 1000µg Sol.Inj. Bt 50/1ml,1000µg
VITAMINE,,VITAMINE C 500mg Comp. Bt 20,500mg
VITAMINE,,VITAMINE C 500mg Comp. Bt 500,500mg
VITAMINE,,VITAMINE C IPS 500mg Comp. à Croquer Bt 2Tb/10,500mg
VITAMINE,,VITAMINE C UPSA 500 500mg Comp. à Sucer Bt 20,500mg
VITAMINE,,VITAMINE D3 B.O.N 200 000UI/ml Sol.Inj. Bt 1Amp./1ml,000UI
VITAMYL,,VITAMYL 1gr Comp.Efferv. Tb/10,1g
VITAPRED,1mg,VITAPRED 1 (1mg) Comp.Orodisper. Fl 30,1mg
VITAPRED,,VITAPRED 20 20mg Comp.Orodisp. Bt 18,20mg
VITAPRED,,VITAPRED 20 20mg Comp.Orodisp. Bt 30,20mg
VITAPRED,,VITAPRED 20 20mg Comp.Orodisper. Bt 10,20mg
VITAPRED,,VITAPRED 20 20mg Comp.Orodisper.Séc. Fl 20,20mg
VITAPRED,,VITAPRED 5 5 mg Comp.Orodisp. Bt 30,5 mg
VITAPRED,,VITAPRED 5 5mg Comp.Orodisp. Bt 20,5mg
VITAPRED,,VITAPRED 5 5mg Comp.Orodisper. Bt 20,5mg
VITAPRED,,VITAPRED 5 5mg Comp.Orodisper. Fl 30,5mg
VITARGINE,,VITARGINE 250mg/100mg/20mg Comp.Pell. Bt 24,250mg
VITFEN,,VITFEN 200mg Comp.Efferv. Bt 2Tb/10,200mg
VOLFENAC,,VOLFENAC 100 ADULTE 100mg Suppo. Bt 8,100mg
VOLTARENE,,VOLTARENE 100mg Suppo. Bt 10,100mg
VOLTARENE,,VOLTARENE 12.5mg Suppo. Bt 10,5mg
VOLTARENE,,VOLTARENE 25mg Comp.Gastro-résit. Bt 30,25mg
VOLTARENE,,VOLTARENE 50mg Comp.Gastro-résist. Bt 30,50mg
VOLTARENE,,VOLTARENE 50mg Suppo. Bt 10,50mg
VOLTARENE,,VOLTARENE ENFANT 25mg Suppo. Bt 10,25mg
VOLTARENE,,VOLTARENE LP 75mg Comp. LP Bt 30,75mg
VOLUVEN,,VOLUVEN Sol.Inj.P.Perf. Poche 500ml,500ml
VOMICALM,,VOMICALM 1mg/ml Susp.Buv. Fl 200ml +Pipette,1mg
VORICO,,VORICO 200mg Comp.Pell. Bt 30,200mg
VORICO,,VORICO 50mg Comp.Pell. Bt 30,50mg
VOTREX,,VOTREX 25mg Comp.Gastro-résist. Bt 30,25mg
VOTREX,,VOTREX 50mg Comp Gastro-Resist. Bt 20,50mg
VOTREX,,VOTREX L.P 100mg Comp Bt 10,100mg
VOTRIENT,,VOTRIENT 200mg Comp.Pell. Fl 30,200mg
VOTRIENT,,VOTRIENT 400mg Comp.Pell. Fl 30,400mg
VOTRIL,,VOTRIL 0.3mg/0.3ml Collyre Bt/24 Unidoses /0.3ml,3mg
WARIACTIV-CHLORURE,,WARIACTIV-CHLORURE D'ETHYLE Aerosol Fl 100ml,100ml
X-BACK,,X-BACK 100mg Gél. Bt 20,100mg
X-BACK,,X-BACK 200 200mg Gél. Bt 10,200mg
X-BACK,,X-BACK 200 200mg Gél. Bt 20,200mg
X-BACK,,X-BACK 200 200mg Gél. Bt 30,200mg
XABAN,,XABAN 10mg Comp.Pell. Bt 10,10mg
XABAN,,XABAN 10mg Comp.Pell. Bt 30,10mg
XABAN,,XABAN 15mg Comp.Pell. Bt 28,15mg
XABAN,,XABAN 15mg Comp.Pell. Bt 42,15mg
XABAN,,XABAN 20mg Comp.Pell. Bt 10,20mg
XABAN,,XABAN 20mg Comp.Pell. Bt 30,20mg
XALACOM,F,XALACOM Collyre Fl 2.5ml (F),5ml
XALATAN,F,XALATAN 50mcg/ml Collyre Bt 3 Fl/2.5ml (F),50mcg
XALATAN,F,XALATAN 50mcg/ml Collyre Fl 2.5ml (F),50mcg
XAMIOL,,XAMIOL 50mcg/0.5mg/gr Gel Derm. Fl 60gr,50mcg
XANAX,,XANAX 0.75mg/ml Gttes.Buv. Fl 20ml,75mg
XANAX,,XANAX RETARD 0.5mg Comp. LP Bt 30,5mg
XANAX,,XANAX RETARD 1mg Comp. LP Bt 30,1mg
XAPROST,,XAPROST LP 10mg Comp. LP Bt 30,10mg
XARELTO,,XARELTO 10mg Comp.Pell. Bt 10,10mg
XARELTO,,XARELTO 10mg Comp.Pell. Bt 30,10mg
XATRAL,,"XATRAL 2,5mg Comp.Bt 30",5mg
XATRAL,,XATRAL LP 10mg Comp. à Liberation Prolongée Bt 30,10mg
XEDOL,,XEDOL 100mg Suppo. Bt 10,100mg
XEDOL,,XEDOL EMULGEL 1% Gel Derm. Tb 50gr,50g
XELJANZ,,XELJANZ 5mg Comp.Pell. Bt 60,5mg
XENETIX,,XENETIX 300 300mg D'iode/ml Sol. Inj. Fl 100ml,300mg
XENETIX,,"XENETIX 350 Sol. Inj. 17,5gr/50ml Fl 50ml",5g
XENETIX,,XENETIX 350 Sol.Inj. 35gr/100ml Fl 100ml,35g
XENETIX,,XENETIX 350 Sol.Inj. 7gr/20ml Fl 20ml,7g
XICALM,,XICALM 15mg Comp.Orodisp. Bt 18,15mg
XICALM,,XICALM 7.5mg Comp.Orodisp. Bt 18,5mg
XOLAIR,F,XOLAIR 150mg Pdre.P.Sol.Inj. Bt 1Fl Pdre.+Solv./2ml (F),150mg
XTIOVA,,XTIOVA EASY FLOW 18mcg Pdre.P.Inhal.Bucc. Bt 30 Gél. +Inhal.,18mcg
XYLAR,,XYLAR 250 250mg Comp.Pell. Bt 14,250mg
XYLAR,,XYLAR 500 500mg Comp.Pell. Bt 14,500mg
XYLIX,,XYLIX 5mg Comp.Pell. Bt 15,5mg
XYLIX,,XYLIX 5mg Comp.Pell. Bt 30,5mg
XYLIX,,XYLIX 5mg/ml Gttes.Buv. Fl 20ml,5mg
XYLOGEL,,XYLOGEL 2% Gel Or. Tb 60gr,60g
XYZALL,,XYZALL 5mg Comp.Pell. Bt 14,5mg
XYZALL,,XYZALL 5mg Comp.Pell. Bt 28,5mg
Z,,Z ZOLE 4% Susp. Buv. Bt 2 Sachets/5ml,5ml
Z,,Z ZOLE 4% Susp.Buv. Fl 10ml,10ml
Z,,Z ZOLE 400mg Comp. Bt 4,400mg
Z,,Z ZOLE 400mg Comp.Pell. Bt 1,400mg
ZALDIAR,,"ZALDIAR 37,5mg/325mg Comp. Bt 20",5mg
ZALERG,,ZALERG 0.25mg/ml Collyre Fl 5ml,25mg
ZANEXTRA,,ZANEXTRA 20mg/10mg Comp.Pell. Bt 30,20mg
ZANEXTRA,,ZANEXTRA 20mg/20mg Comp.Pell. Bt 30,20mg
ZANIDIP,,ZANIDIP 10mg Comp.Pell.Séc. Bt 30,10mg
ZANIDIP,,ZANIDIP 20mg Comp.Pell. Bt 30,20mg
ZANTIPRES,,ZANTIPRES 30mg Comp.Pell. Bt 28,30mg
ZANTIPRESS,,ZANTIPRESS 7.5mg Comp.Pell. Bt 12,5mg
ZANTIPRIDE,,ZANTIPRIDE 30mg/12.5mg Comp.Pell. Bt 28,30mg
ZARTAN,,ZARTAN 50mg Comp.Pell.Séc. Bt 30,50mg
ZARTAN,,ZARTAN 50mg Comp.Pell.Séc. Bt 90,50mg
ZARTAN,,ZARTAN FORT 100mg Comp.Pell.Séc. Bt 30,100mg
ZARTAN,,ZARTAN FORT 100mg Comp.Pell.Séc. Bt 90,100mg
ZARTEG,,ZARTEG 160mg Comp.Pell. Bt 30,160mg
ZARTEG,,ZARTEG 160mg Comp.Pell. Bt 90,160mg
ZARTEG,,ZARTEG 80mg Comp.Pell.Séc. Bt 30,80mg
ZARTEG,,ZARTEG 80mg Comp.Pell.Séc. Bt 90,80mg
ZARZIO,F,ZARZIO 30MU Sol.Inj. Bt 5 Ser./0.5ml (F),5ml
ZAVEDOS,,ZAVEDOS 10 10mg Pdre.P.Prép.Inj. Bt 1Fl,10mg
ZECLAR,,ZECLAR 250mg Comp.Pell. Bt 10,250mg
ZECLAR,,ZECLAR 250mg Comp.Pell. Bt 14,250mg
ZECLAR,,ZECLAR 500mg Comp.Pell. Bt 14,500mg
ZECLAR,,ZECLAR Enf. 25mg/ml Pdre.Susp.Or. Fl 60ml+Pipette,25mg
ZECLAR,,ZECLAR Enf. 50mg/ml Glés.P.Susp.Buv. Fl 60ml+Pipette Doseuse,50mg
ZEFFIX,,ZEFFIX 100mg Comp.Pell. Bt 28,100mg
ZELDOX,,ZELDOX 40mg Gél. Bt 30,40mg
ZELID,,ZELID 250 250mg Comp.Pell. Bt 14,250mg
ZELID,,ZELID 500 500mg Comp.Pell. Bt 14,500mg
ZELID,,ZELID 500 500mg Comp.Pell. Bt 28,500mg
ZELITREX,,ZELITREX 500mg Comp.Enr. Bt 10,500mg
ZELITREX,,ZELITREX 500mg Comp.Enr. Bt 42,500mg
ZELIVIR,,ZELIVIR 500mg Comp.Pell.Séc. Bt 10,500mg
ZELIVIR,,ZELIVIR 500mg Comp.Pell.Séc. Bt 42,500mg
ZELIVIR,,ZELIVIR 500mg Comp.Pell.Séc. Bt 90,500mg
ZENDIS,,ZENDIS 4% Susp.Buv. Fl 10ml,10ml
ZENEXOR,,ZENEXOR LP 37.5mg Gél. à Liberation Prolongée Bt 30,5mg
ZENEXOR,,ZENEXOR LP 75mg Gél. à Liberation Prolongée Bt 30,75mg
ZIFUR,,ZIFUR 750mg Pdre.P.Prép.Inj. Bt 1Fl,750mg
ZIFUR,,ZIFUR IM/IV 250mg Pdre P.Prép.Inj. Bt 1Fl,250mg
ZIFUR,,ZIFUR IV 1500mg Pdre P.Prép.Inj. Bt 1Fl,1500mg
ZINFORO,,ZINFORO 600mg Pdre.P.Sol.P.Perf. Bt 10Fl,600mg
ZINNAT,,ZINNAT 125mg Comp.Pell. Bt 14,125mg
ZINNAT,,ZINNAT 125mg/5ml Pdre.P.Susp.Or. Fl 70ml,125mg
ZINNAT,,ZINNAT 250mg Comp.Pell. Bt 14,250mg
ZINNAT,,ZINNAT 500mg Comp.Pell. Bt 10,500mg
ZINNAT,,ZINNAT IM/IV 250mg Pdre.P.Prép.Inj. Bt 1Fl,250mg
ZINNAT,,ZINNAT IM/IV 750mg Pdre.P.Prép.Inj. Bt 1Fl,750mg
ZINOX,,ZINOX 250mg Comp.Pell. Bt 14,250mg
ZINOX,,ZINOX 250mg Comp.Pell. Bt 28,250mg
ZITHROCARE,,ZITHROCARE 500mg Comp.Pell. Bt 3,500mg
ZITHROMAX,,ZITHROMAX 1500/37.5ml Pdre.P.Susp.Or. Fl 37.5ml,5ml
ZITHROMAX,,ZITHROMAX 500mg Comp.Séc. Bt 3,500mg
ZITHROMAX,,ZITHROMAX 600mg 40mg/ml Pdre/susp or. Fl 15ml,600mg
ZITHROMAX,,"ZITHROMAX 900mg 40mg/ml Pdre/susp or.Fl 22,5ml",900mg
ZITHROMAX,,ZITHROMAX UNO 500mg Comp.Séc. Bt 2,500mg
ZITRO,,ZITRO 500mg Comp.Pell. Bt 3,500mg
ZOFRID,,ZOFRID 100mg Comp.Séc. Bt 30,100mg
ZOFRID,,ZOFRID 200mg Comp.Séc. Bt 30,200mg
ZOFRID,,ZOFRID 400mg Comp.Pell.Séc. Bt 30,400mg
ZOLADEX,,"ZOLADEX 10,8mg/Implant Bt 1 Seringue",8mg
ZOLADEX,,ZOLADEX 3.6mg Implant Bt 1 Implant,6mg
ZOLEDRA,,ZOLEDRA 4mg Pdre.P.Prép.Inj. Bt 1Fl,4mg
ZOLEDRONIC,,ZOLEDRONIC ACID HIKMA 4mg Pdre.P.Prép.Inj. Bt 1Fl/10ml,4mg
ZOLEN,,ZOLEN 100mg Comp.Séc. Bt 30,100mg
ZOLEN,,ZOLEN 200mg Comp. Bt 20,200mg
ZOLEN,,ZOLEN 200mg Comp.Séc. Bt 60,200mg
ZOLEN,,ZOLEN 400mg Comp pell.Séc. Bt 30,400mg
ZOLOFT,,ZOLOFT 50mg Comp.Pell.Séc. Bt 15,50mg
ZOLOFT,,ZOLOFT 50mg Comp.Pell.Séc. Bt 30,50mg
ZOLOL,,ZOLOL 100mg/25mg Collyre Fl/5ml,100mg
ZOLOL,,ZOLOL 20mg/5mg/ml Collyre Bt 30 Récip.Ophta./0.2ml en Sach./ 6Unités,20mg
ZOLOL,,ZOLOL 3M 100mg/25mg Collyre Fl 5ml,100mg
ZOLPIDEM,,ZOLPIDEM MYLAN 10mg Comp.Pell.Séc. Bt 14,10mg
ZOLPINOX,,ZOLPINOX 10mg Comp.Pell.Séc. Bt 15,10mg
ZOMAX,,ZOMAX 1500 40mg/ml Pdre.P.Susp.Or. Fl 37.5ml,40mg
ZOMAX,,ZOMAX 250mg Gél. Bt 6,250mg
ZOMAX,,ZOMAX 500mg Comp.Pell. Bt 3,500mg
ZOMAX,,ZOMAX 600mg Pdre.P.Susp.Or. Fl 15ml,600mg
ZOMAX,,ZOMAX 900mg Pdre.P.Susp.Or. Fl 22.5ml,900mg
ZOVATIN,,ZOVATIN 20 20mg Comp.Pell.Séc. Bt 60,20mg
ZOVATIN,,ZOVATIN 20 20mg Comp.Pell.Séc. Bt 90,20mg
ZOVATIN,,ZOVATIN 20mg Comp.Pell.Séc. Bt 30,20mg
ZOVATIN,,ZOVATIN 40 40mg Comp.Pell.Séc. Bt 60,40mg
ZOVATIN,,ZOVATIN 40 40mg Comp.Pell.Séc. Bt 90,40mg
ZOVATIN,,ZOVATIN 40mg Comp.Pell.Séc. Bt 30,40mg
ZOVIRAX,,ZOVIRAX 200mg Comp. Bt 25,200mg
ZOVIRAX,,ZOVIRAX 3% Pde.Opht. Tb 4.5gr,5g
ZYRTEC,,ZYRTEC 10mg Comp.Séc. Bt 15,10mg
ZYTIGA,,ZYTIGA 250mg Comp. Bt 120,250mg
ZYVOXID,,ZYVOXID 2mg/ml Sol.Inj.P.Perf. Bt 10 Poches sans Latex/300ml,2mg
ZYVOXID,,ZYVOXID 600mg Comp.Pell. Bt 10,600mg
A.BAILLY-CREAT,,A.BAILLY-CREAT,N/A
A.P.M,ADVENCED,A.P.M JORDANIE (ADVENCED),N/A
ABBOTT,,ABBOTT INTERNATIONAL,N/A
ABBOTT,EX. SOLVAY PHARMA,ABBOTT PRODUCTS (EX. SOLVAY PHARMA),N/A
ABBVIE,,ABBVIE LOGISTICS B.V.,N/A
ABDI,,ABDI IBRAHIM,N/A
ACARPIA,,ACARPIA FARMACEUTICI srl,N/A
ACINO,Ex-NORGINE PHARMA,ACINO PHARMA AG (Ex-NORGINE PHARMA),N/A
ACINO,,ACINO SUPPLY AG,N/A
ACT,,ACT PHARMA,N/A
ACTELION,,ACTELION PHARMACEUTICALS Ltd,N/A
ADAMED,EX-PHARMACEUTICAL WORKS POLFA,ADAMED PHARMA S.A. (EX-PHARMACEUTICAL WORKS POLFA),N/A
ADARE,EX-APTALIS,ADARE PHARMACEUTICALS SAS (EX-APTALIS),N/A
ADVANS,,ADVANS PHARMA,N/A
ADWYA,,ADWYA,N/A
AGUETTANT,,AGUETTANT,N/A
AL,,AL HIKMA,N/A
ALCON,,ALCON PHARMACEUTICALS Ltd,N/A
ALCON,A.P.L,ALCON PHARMACEUTICALS LTD (A.P.L),N/A
ALDO-UNION,,ALDO-UNION,N/A
ALFASIGMA,EX:ALFA WASSERMANN PHARMA (EX-IPRAD,ALFASIGMA FRANCE (EX:ALFA WASSERMANN PHARMA (EX-IPRAD)),N/A
ALFASIGMA,EX:SIGMA-TAU FRANCE,ALFASIGMA FRANCE(EX:SIGMA-TAU FRANCE),N/A
ALFASIGMA,,ALFASIGMA S.P.A,N/A
ALLERGAN-EUROCENTRE,,ALLERGAN-EUROCENTRE,N/A
ALLIANCE,,ALLIANCE PHARMA,N/A
AMDIPHARM,,AMDIPHARM  LIMITED,N/A
AMGEN,,AMGEN,N/A
Amman,API,Amman Pharmaceutical Industries (API),N/A
AMO,,AMO FRANCE SAS,N/A
ANGELINI,EX-FARAN,ANGELINI PHARMA HELLAS S.A(EX-FARAN),N/A
ANTIBIOTICE,,ANTIBIOTICE SA Iasi,N/A
APOTEX,,APOTEX INC,N/A
AqVida,,AqVida GmbH,N/A
ASPEN,,ASPEN HEALTH CARE,N/A
ASTELLAS,,ASTELLAS PHARMA INTERNATIONAL BV,N/A
ASTRA,,ASTRA ZENECA UK LTD,N/A
ASTRA-ZENECA,,ASTRA-ZENECA,N/A
ATNAHS,,ATNAHS PHARMA,N/A
AVENTIS,H.M.R,AVENTIS PHARMA INTERNATIONAL S.A(H.M.R),N/A
AXIONOVO,,AXIONOVO GMBH,N/A
B,B. BRAUN MELSUNGEN AG,B BRAUN MEDICAL(B. BRAUN MELSUNGEN AG),N/A
BAXALTA,,BAXALTA GmbH,N/A
BAXTER,,BAXTER AG,N/A
BAXTER,,BAXTER AG,N/A
BAXTER,,BAXTER AG,N/A
BAYER,EX:BAYER PHARMA AG,BAYER AG ( EX:BAYER PHARMA AG),N/A
Bayer,,Bayer Consumer Care AG,N/A
BAYER,,BAYER HEALTHCARE,N/A
BAYER,,BAYER HEALTHCARE,N/A
BEACON,,BEACON MEDICARE LIMITED,N/A
Beit,,Beit Jala Pharmaceutical Company,N/A
BERG,,BERG LIFE SCIENCES,N/A
BESINS,EX:BESINS INTERNATIONAL,BESINS HEALTHCARE DISTRIBUTION FZ-LLC (EX:BESINS INTERNATIONAL),N/A
BGP,,BGP PRODUCT OPERATIONS GMbH,N/A
BIAL,,BIAL,N/A
Bilim,,Bilim Ilaç Sanayii Ve Ticaret A.S.,N/A
BIO,,BIO SIDUS,N/A
BIOCODEX,,BIOCODEX,N/A
BIOINDUSTRIA,,BIOINDUSTRIA L.I.M. S.p.A,N/A
BIOLOGIX,EX-BIOGEN,BIOLOGIX (EX-BIOGEN),N/A
BIOPROJET,,BIOPROJET,N/A
BIOTEST,,BIOTEST AG,N/A
BOEHRINGER,,BOEHRINGER INGELHEIM Middle East & North Africa,N/A
BOIRON,,BOIRON,N/A
BOUCHARA-RECORDATI,,BOUCHARA-RECORDATI,N/A
BRISTOL-MYERS,,BRISTOL-MYERS SQUIBB,N/A
Bul,BB-NCIPD Ltd.,Bul Bio - National Center of Infectious and Parasitic Diseases Ltd. (BB-NCIPD Ltd.),N/A
CELGENE,,CELGENE,N/A
CENTER,,CENTER OF MOLECULAR IMMUNOLOGY CUBA,N/A
CENTRO,EX HEBER BIOTEC,CENTRO DE INGENIERIA GENETICA Y BIOTECNOLOGIA (EX HEBER BIOTEC),N/A
CHEPLAPHARM,,CHEPLAPHARM,N/A
CHIESI,,CHIESI FARMACEUTICI SPA,N/A
CHIESI,,CHIESI SAS,N/A
CINNAGEN,,CINNAGEN ILAC SAN. VE TIC.A.S,N/A
CLINIGEN,,CLINIGEN HEALTHCARE,N/A
CLS,,CLS PHARMA,N/A
COOPER,,COOPER,N/A
CSL,,CSL BEHRING GMBH,N/A
CSP,DB PHARMA,CSP COURNON (DB PHARMA),N/A
CSP,THERANOL DEGLAUDE,CSP COURNON (THERANOL DEGLAUDE),N/A
CSP-CENTRE,,CSP-CENTRE SPECIALITES PHARMACEUTIQUES,N/A
CYTOPHARMA,,CYTOPHARMA,N/A
DAIICHI,,DAIICHI SANKYO,N/A
DAR,,DAR AL DAWA,N/A
DAR,,DAR ESSAYDALI,N/A
DELBERT,,DELBERT,N/A
DEMO,,DEMO,N/A
DES,,DES GRANIONS,N/A
DESMA,,DESMA Gmbh,N/A
DESMA,,DESMA LABORATORIO FARMACÉUTICO S.L.,N/A
DEVA,,DEVA HOLDING A.S,N/A
DeVats,India,DeVats (India) Private Limited,N/A
DIATER,,DIATER,N/A
DORCAS,,DORCAS,N/A
Douglas,,Douglas Pharmaceuticals,N/A
EBEWE,,EBEWE PHARMACEUTICALS,N/A
ELI,,ELI LILLY EXPORT S.A.,N/A
ELPEN,,ELPEN PHARMACEUTICAL,N/A
EMCURE,,EMCURE PHARMACEUTICAL MENA FZ LLC,N/A
EUMEDICA,,EUMEDICA S.A,N/A
EURODEP,,EURODEP,N/A
EUROPHTA,,EUROPHTA,N/A
EXPANSCIENCE,,EXPANSCIENCE,N/A
F.HOFFMANN-LA,,F.HOFFMANN-LA ROCHE & CIE,N/A
F.TRENKA,,F.TRENKA CH-PHARM FAB GES.M.B.H -  AFRIC PHAR,N/A
Farvima,,Farvima Medicinali S.p.A.,N/A
FERRING,,FERRING,N/A
FHC,,FHC FARMACEUTICA S.A,N/A
FIDIA,,FIDIA SPA,N/A
Flagship,,Flagship Biotech International,N/A
FRESENIUS,,FRESENIUS KABI,N/A
FRESENIUS,EX-LABESFAL ALMIRO,FRESENIUS KABI (EX-LABESFAL ALMIRO),N/A
FRILAB,,FRILAB,N/A
G.S.K.,,G.S.K. SANTE GRAND PUBLIC,N/A
GALDERMA,,GALDERMA SA,N/A
GALPHARMA,,GALPHARMA,N/A
GE,EX.AMERSHAM HEALTH AS.,GE HEALTHCARE AS (EX.AMERSHAM HEALTH AS.),N/A
GENEPHARM,,GENEPHARM,N/A
GENEVRIER,,GENEVRIER,N/A
GENZYME,EX-GENZYME SAS,GENZYME EUROPE B.V.(EX-GENZYME SAS),N/A
GILBERT,,GILBERT,N/A
GLAXOSMITHKLINE,EX U.C.B PHARMA,GLAXOSMITHKLINE (EX U.C.B PHARMA),N/A
GLAXOSMITHKLINE,,GLAXOSMITHKLINE BIOLOGICAL S.A,N/A
GLAXOSMITHKLINE,,GLAXOSMITHKLINE SERVICES UNLIMITED,N/A
GLAXOSMITHKLINE,,GLAXOSMITHKLINE SERVICES UNLIMITED,N/A
GLAXOSMITHKLINE,,GLAXOSMITHKLINE SERVICES UNLIMITED,N/A
GREEN,,GREEN CROSS CORPORATION,N/A
GRIMBERG,,GRIMBERG,N/A
GRINDEKS,,GRINDEKS,N/A
GRUNENTHAL,,GRUNENTHAL GMBH,N/A
GUERBET,,GUERBET,N/A
HRA,,HRA PHARMA,N/A
IBN,,IBN AL BAYTAR,N/A
IBSA,,IBSA INSTITUT BIOCHIMIQUE SA,N/A
INDUSTRIE,IPS,INDUSTRIE PHARMACEUTIQUE SAID (IPS),N/A
INFOMED,,INFOMED PHARMA,N/A
INNOTECH-INTERNATIONAL,,INNOTECH-INTERNATIONAL,N/A
IPSEN,,IPSEN CONSUMER HEALTH CARE,N/A
IPSEN,EX-BEAUFOUR,IPSEN PHARMA (EX-BEAUFOUR),N/A
JAZZ,EX EUSA PHARMA,JAZZ PHARMACEUTICALS FRANCE SAS (EX EUSA PHARMA),N/A
JOHNSON,,JOHNSON AND JOHNSON MIDDLE EAST FZ-LLC,N/A
JOHNSON,,JOHNSON AND JOHNSON MIDDLE EAST FZ-LLZ,N/A
JULPHAR,,JULPHAR,N/A
KARO,,KARO PHARMA AB,N/A
KEDRION,,KEDRION,N/A
KELA,,KELA PHARMA BELGIQUE,N/A
LABORATOIRE,,LABORATOIRE FRANCAIS DU FRACTIONNEMENT & BIOTECHNOLOGIES,N/A
LABORATOIRE,,LABORATOIRE X.O,N/A
Laboratoires,,Laboratoires Bailleul International,N/A
LABORATOIRES,,LABORATOIRES ETHYPHARM,N/A
LABORATOIRES,,LABORATOIRES RUBIO S.A.,N/A
LABORATORIO,,LABORATORIO FARMACEUTICO SIT,N/A
LABORATORIOS,,LABORATORIOS RICHMOND S.A.C.I.F,N/A
